"시군구/성/연령(5세)별 주민등록연앙인구"

"C행정구역(시군구)별","행정구역(시군구)별","C성별","성별","C연령별","연령별","시점","주민등록연앙인구 (명)"
'36360," 보성군",'0,"계",'190,"45 - 49세",2020,2420.5000
'36360," 보성군",'0,"계",'210,"50 - 54세",2020,3069.5000
'36360," 보성군",'0,"계",'230,"55 - 59세",2020,3629.0000
'36360," 보성군",'0,"계",'260,"60 - 64세",2020,4023.0000
'36360," 보성군",'0,"계",'280,"65 - 69세",2020,3390.0000
'36360," 보성군",'0,"계",'310,"70 - 74세",2020,3269.0000
'36360," 보성군",'0,"계",'330,"75 - 79세",2020,3399.0000
'36360," 보성군",'0,"계",'340,"80세 이상",2020,5316.0000
'36360," 보성군",'0,"계",'360,"80 - 84세",2020,3009.0000
'36360," 보성군",'0,"계",'370,"85세 이상",2020,2307.0000
'36360," 보성군",'0,"계",'380,"85 - 89세",2020,1619.0000
'36360," 보성군",'0,"계",'410,"90 - 94세",2020,538.5000
'36360," 보성군",'0,"계",'430,"95 - 99세",2020,125.5000
'36360," 보성군",'0,"계",'440,"100세 이상",2020,24.0000
'36360," 보성군",'1,"남자",'000,"계",2020,19742.0000
'36360," 보성군",'1,"남자",'020,"0 - 4세",2020,416.0000
'36360," 보성군",'1,"남자",'050,"5 - 9세",2020,544.0000
'36360," 보성군",'1,"남자",'070,"10 - 14세",2020,580.0000
'36360," 보성군",'1,"남자",'100,"15 - 19세",2020,785.0000
'36360," 보성군",'1,"남자",'120,"20 - 24세",2020,996.5000
'36360," 보성군",'1,"남자",'130,"25 - 29세",2020,724.0000
'36360," 보성군",'1,"남자",'150,"30 - 34세",2020,627.5000
'36360," 보성군",'1,"남자",'160,"35 - 39세",2020,776.5000
'36360," 보성군",'1,"남자",'180,"40 - 44세",2020,1002.5000
'36360," 보성군",'1,"남자",'190,"45 - 49세",2020,1418.0000
'36360," 보성군",'1,"남자",'210,"50 - 54세",2020,1793.0000
'36360," 보성군",'1,"남자",'230,"55 - 59세",2020,1953.0000
'36360," 보성군",'1,"남자",'260,"60 - 64세",2020,2082.5000
'36360," 보성군",'1,"남자",'280,"65 - 69세",2020,1638.0000
'36360," 보성군",'1,"남자",'310,"70 - 74세",2020,1530.5000
'36360," 보성군",'1,"남자",'330,"75 - 79세",2020,1288.0000
'36360," 보성군",'1,"남자",'340,"80세 이상",2020,1587.0000
'36360," 보성군",'1,"남자",'360,"80 - 84세",2020,1016.0000
'36360," 보성군",'1,"남자",'370,"85세 이상",2020,571.0000
'36360," 보성군",'1,"남자",'380,"85 - 89세",2020,427.0000
'36360," 보성군",'1,"남자",'410,"90 - 94세",2020,115.5000
'36360," 보성군",'1,"남자",'430,"95 - 99세",2020,24.5000
'36360," 보성군",'1,"남자",'440,"100세 이상",2020,4.0000
'36360," 보성군",'2,"여자",'000,"계",2020,20801.5000
'36360," 보성군",'2,"여자",'020,"0 - 4세",2020,401.5000
'36360," 보성군",'2,"여자",'050,"5 - 9세",2020,485.5000
'36360," 보성군",'2,"여자",'070,"10 - 14세",2020,607.0000
'36360," 보성군",'2,"여자",'100,"15 - 19세",2020,712.5000
'36360," 보성군",'2,"여자",'120,"20 - 24세",2020,780.5000
'36360," 보성군",'2,"여자",'130,"25 - 29세",2020,559.5000
'36360," 보성군",'2,"여자",'150,"30 - 34세",2020,531.0000
'36360," 보성군",'2,"여자",'160,"35 - 39세",2020,688.0000
'36360," 보성군",'2,"여자",'180,"40 - 44세",2020,810.0000
'36360," 보성군",'2,"여자",'190,"45 - 49세",2020,1002.5000
'36360," 보성군",'2,"여자",'210,"50 - 54세",2020,1276.5000
'36360," 보성군",'2,"여자",'230,"55 - 59세",2020,1676.0000
'36360," 보성군",'2,"여자",'260,"60 - 64세",2020,1940.5000
'36360," 보성군",'2,"여자",'280,"65 - 69세",2020,1752.0000
'36360," 보성군",'2,"여자",'310,"70 - 74세",2020,1738.5000
'36360," 보성군",'2,"여자",'330,"75 - 79세",2020,2111.0000
'36360," 보성군",'2,"여자",'340,"80세 이상",2020,3729.0000
'36360," 보성군",'2,"여자",'360,"80 - 84세",2020,1993.0000
'36360," 보성군",'2,"여자",'370,"85세 이상",2020,1736.0000
'36360," 보성군",'2,"여자",'380,"85 - 89세",2020,1192.0000
'36360," 보성군",'2,"여자",'410,"90 - 94세",2020,423.0000
'36360," 보성군",'2,"여자",'430,"95 - 99세",2020,101.0000
'36360," 보성군",'2,"여자",'440,"100세 이상",2020,20.0000
'36370," 화순군",'0,"계",'000,"계",2020,62181.5000
'36370," 화순군",'0,"계",'020,"0 - 4세",2020,1461.5000
'36370," 화순군",'0,"계",'050,"5 - 9세",2020,2114.5000
'36370," 화순군",'0,"계",'070,"10 - 14세",2020,2543.5000
'36370," 화순군",'0,"계",'100,"15 - 19세",2020,3319.5000
'36370," 화순군",'0,"계",'120,"20 - 24세",2020,3810.0000
'36370," 화순군",'0,"계",'130,"25 - 29세",2020,2982.5000
'36370," 화순군",'0,"계",'150,"30 - 34세",2020,2106.5000
'36370," 화순군",'0,"계",'160,"35 - 39세",2020,2710.0000
'36370," 화순군",'0,"계",'180,"40 - 44세",2020,3467.0000
'36370," 화순군",'0,"계",'190,"45 - 49세",2020,4914.0000
'36370," 화순군",'0,"계",'210,"50 - 54세",2020,5473.0000
'36370," 화순군",'0,"계",'230,"55 - 59세",2020,5654.5000
'36370," 화순군",'0,"계",'260,"60 - 64세",2020,5210.0000
'36370," 화순군",'0,"계",'280,"65 - 69세",2020,3835.5000
'36370," 화순군",'0,"계",'310,"70 - 74세",2020,3646.0000
'36370," 화순군",'0,"계",'330,"75 - 79세",2020,3822.0000
'36370," 화순군",'0,"계",'340,"80세 이상",2020,5111.5000
'36370," 화순군",'0,"계",'360,"80 - 84세",2020,3028.0000
'36370," 화순군",'0,"계",'370,"85세 이상",2020,2083.5000
'36370," 화순군",'0,"계",'380,"85 - 89세",2020,1480.0000
'36370," 화순군",'0,"계",'410,"90 - 94세",2020,480.0000
'36370," 화순군",'0,"계",'430,"95 - 99세",2020,109.5000
'36370," 화순군",'0,"계",'440,"100세 이상",2020,14.0000
'36370," 화순군",'1,"남자",'000,"계",2020,30772.5000
'36370," 화순군",'1,"남자",'020,"0 - 4세",2020,733.5000
'36370," 화순군",'1,"남자",'050,"5 - 9세",2020,1086.5000
'36370," 화순군",'1,"남자",'070,"10 - 14세",2020,1341.0000
'36370," 화순군",'1,"남자",'100,"15 - 19세",2020,1714.0000
'36370," 화순군",'1,"남자",'120,"20 - 24세",2020,2064.0000
'36370," 화순군",'1,"남자",'130,"25 - 29세",2020,1615.0000
'36370," 화순군",'1,"남자",'150,"30 - 34세",2020,1093.0000
'36370," 화순군",'1,"남자",'160,"35 - 39세",2020,1359.5000
'36370," 화순군",'1,"남자",'180,"40 - 44세",2020,1759.5000
'36370," 화순군",'1,"남자",'190,"45 - 49세",2020,2630.5000
'36370," 화순군",'1,"남자",'210,"50 - 54세",2020,2999.5000
'36370," 화순군",'1,"남자",'230,"55 - 59세",2020,3077.5000
'36370," 화순군",'1,"남자",'260,"60 - 64세",2020,2776.0000
'36370," 화순군",'1,"남자",'280,"65 - 69세",2020,1940.5000
'36370," 화순군",'1,"남자",'310,"70 - 74세",2020,1642.0000
'36370," 화순군",'1,"남자",'330,"75 - 79세",2020,1423.5000
'36370," 화순군",'1,"남자",'340,"80세 이상",2020,1517.0000
'36370," 화순군",'1,"남자",'360,"80 - 84세",2020,976.5000
'36370," 화순군",'1,"남자",'370,"85세 이상",2020,540.5000
'36370," 화순군",'1,"남자",'380,"85 - 89세",2020,399.5000
'36370," 화순군",'1,"남자",'410,"90 - 94세",2020,118.0000
'36370," 화순군",'1,"남자",'430,"95 - 99세",2020,22.5000
'36370," 화순군",'1,"남자",'440,"100세 이상",2020,0.5000
'36370," 화순군",'2,"여자",'000,"계",2020,31409.0000
'36370," 화순군",'2,"여자",'020,"0 - 4세",2020,728.0000
'36370," 화순군",'2,"여자",'050,"5 - 9세",2020,1028.0000
'36370," 화순군",'2,"여자",'070,"10 - 14세",2020,1202.5000
'36370," 화순군",'2,"여자",'100,"15 - 19세",2020,1605.5000
'36370," 화순군",'2,"여자",'120,"20 - 24세",2020,1746.0000
'36370," 화순군",'2,"여자",'130,"25 - 29세",2020,1367.5000
'36370," 화순군",'2,"여자",'150,"30 - 34세",2020,1013.5000
'36370," 화순군",'2,"여자",'160,"35 - 39세",2020,1350.5000
'36370," 화순군",'2,"여자",'180,"40 - 44세",2020,1707.5000
'36370," 화순군",'2,"여자",'190,"45 - 49세",2020,2283.5000
'36370," 화순군",'2,"여자",'210,"50 - 54세",2020,2473.5000
'36370," 화순군",'2,"여자",'230,"55 - 59세",2020,2577.0000
'36370," 화순군",'2,"여자",'260,"60 - 64세",2020,2434.0000
'36370," 화순군",'2,"여자",'280,"65 - 69세",2020,1895.0000
'36370," 화순군",'2,"여자",'310,"70 - 74세",2020,2004.0000
'36370," 화순군",'2,"여자",'330,"75 - 79세",2020,2398.5000
'36370," 화순군",'2,"여자",'340,"80세 이상",2020,3594.5000
'36370," 화순군",'2,"여자",'360,"80 - 84세",2020,2051.5000
'36370," 화순군",'2,"여자",'370,"85세 이상",2020,1543.0000
'36370," 화순군",'2,"여자",'380,"85 - 89세",2020,1080.5000
'36370," 화순군",'2,"여자",'410,"90 - 94세",2020,362.0000
'36370," 화순군",'2,"여자",'430,"95 - 99세",2020,87.0000
'36370," 화순군",'2,"여자",'440,"100세 이상",2020,13.5000
'36380," 장흥군",'0,"계",'000,"계",2020,37858.5000
'36380," 장흥군",'0,"계",'020,"0 - 4세",2020,882.0000
'36380," 장흥군",'0,"계",'050,"5 - 9세",2020,1171.5000
'36380," 장흥군",'0,"계",'070,"10 - 14세",2020,1261.0000
'36380," 장흥군",'0,"계",'100,"15 - 19세",2020,1651.5000
'36380," 장흥군",'0,"계",'120,"20 - 24세",2020,1775.0000
'36380," 장흥군",'0,"계",'130,"25 - 29세",2020,1402.5000
'36380," 장흥군",'0,"계",'150,"30 - 34세",2020,1247.5000
'36380," 장흥군",'0,"계",'160,"35 - 39세",2020,1623.5000
'36380," 장흥군",'0,"계",'180,"40 - 44세",2020,1749.0000
'36380," 장흥군",'0,"계",'190,"45 - 49세",2020,2434.0000
'36380," 장흥군",'0,"계",'210,"50 - 54세",2020,2972.5000
'36380," 장흥군",'0,"계",'230,"55 - 59세",2020,3387.0000
'36380," 장흥군",'0,"계",'260,"60 - 64세",2020,3568.5000
'36380," 장흥군",'0,"계",'280,"65 - 69세",2020,2821.0000
'36380," 장흥군",'0,"계",'310,"70 - 74세",2020,2760.0000
'36380," 장흥군",'0,"계",'330,"75 - 79세",2020,2741.0000
'36380," 장흥군",'0,"계",'340,"80세 이상",2020,4411.0000
'36380," 장흥군",'0,"계",'360,"80 - 84세",2020,2456.5000
'36380," 장흥군",'0,"계",'370,"85세 이상",2020,1954.5000
'36380," 장흥군",'0,"계",'380,"85 - 89세",2020,1353.5000
'36380," 장흥군",'0,"계",'410,"90 - 94세",2020,475.5000
'36380," 장흥군",'0,"계",'430,"95 - 99세",2020,115.0000
'36380," 장흥군",'0,"계",'440,"100세 이상",2020,10.5000
'36380," 장흥군",'1,"남자",'000,"계",2020,18382.0000
'36380," 장흥군",'1,"남자",'020,"0 - 4세",2020,466.0000
'36380," 장흥군",'1,"남자",'050,"5 - 9세",2020,589.0000
'36380," 장흥군",'1,"남자",'070,"10 - 14세",2020,667.5000
'36380," 장흥군",'1,"남자",'100,"15 - 19세",2020,862.0000
'36380," 장흥군",'1,"남자",'120,"20 - 24세",2020,996.0000
'36380," 장흥군",'1,"남자",'130,"25 - 29세",2020,763.5000
'36380," 장흥군",'1,"남자",'150,"30 - 34세",2020,640.0000
'36380," 장흥군",'1,"남자",'160,"35 - 39세",2020,891.0000
'36380," 장흥군",'1,"남자",'180,"40 - 44세",2020,978.5000
'36380," 장흥군",'1,"남자",'190,"45 - 49세",2020,1339.5000
'36380," 장흥군",'1,"남자",'210,"50 - 54세",2020,1666.5000
'36380," 장흥군",'1,"남자",'230,"55 - 59세",2020,1765.5000
'36380," 장흥군",'1,"남자",'260,"60 - 64세",2020,1800.5000
'36380," 장흥군",'1,"남자",'280,"65 - 69세",2020,1384.0000
'36380," 장흥군",'1,"남자",'310,"70 - 74세",2020,1218.0000
'36380," 장흥군",'1,"남자",'330,"75 - 79세",2020,1085.5000
'36380," 장흥군",'1,"남자",'340,"80세 이상",2020,1269.0000
'36380," 장흥군",'1,"남자",'360,"80 - 84세",2020,809.0000
'36380," 장흥군",'1,"남자",'370,"85세 이상",2020,460.0000
'36380," 장흥군",'1,"남자",'380,"85 - 89세",2020,346.5000
'36380," 장흥군",'1,"남자",'410,"90 - 94세",2020,92.5000
'36380," 장흥군",'1,"남자",'430,"95 - 99세",2020,20.0000
'36380," 장흥군",'1,"남자",'440,"100세 이상",2020,1.0000
'36380," 장흥군",'2,"여자",'000,"계",2020,19476.5000
'36380," 장흥군",'2,"여자",'020,"0 - 4세",2020,416.0000
'36380," 장흥군",'2,"여자",'050,"5 - 9세",2020,582.5000
'36380," 장흥군",'2,"여자",'070,"10 - 14세",2020,593.5000
'36380," 장흥군",'2,"여자",'100,"15 - 19세",2020,789.5000
'36380," 장흥군",'2,"여자",'120,"20 - 24세",2020,779.0000
'36380," 장흥군",'2,"여자",'130,"25 - 29세",2020,639.0000
'36380," 장흥군",'2,"여자",'150,"30 - 34세",2020,607.5000
'36380," 장흥군",'2,"여자",'160,"35 - 39세",2020,732.5000
'36380," 장흥군",'2,"여자",'180,"40 - 44세",2020,770.5000
'36380," 장흥군",'2,"여자",'190,"45 - 49세",2020,1094.5000
'36380," 장흥군",'2,"여자",'210,"50 - 54세",2020,1306.0000
'36380," 장흥군",'2,"여자",'230,"55 - 59세",2020,1621.5000
'36380," 장흥군",'2,"여자",'260,"60 - 64세",2020,1768.0000
'36380," 장흥군",'2,"여자",'280,"65 - 69세",2020,1437.0000
'36380," 장흥군",'2,"여자",'310,"70 - 74세",2020,1542.0000
'36380," 장흥군",'2,"여자",'330,"75 - 79세",2020,1655.5000
'36380," 장흥군",'2,"여자",'340,"80세 이상",2020,3142.0000
'36380," 장흥군",'2,"여자",'360,"80 - 84세",2020,1647.5000
'36380," 장흥군",'2,"여자",'370,"85세 이상",2020,1494.5000
'36380," 장흥군",'2,"여자",'380,"85 - 89세",2020,1007.0000
'36380," 장흥군",'2,"여자",'410,"90 - 94세",2020,383.0000
'36380," 장흥군",'2,"여자",'430,"95 - 99세",2020,95.0000
'36380," 장흥군",'2,"여자",'440,"100세 이상",2020,9.5000
'36390," 강진군",'0,"계",'000,"계",2020,34647.5000
'36390," 강진군",'0,"계",'020,"0 - 4세",2020,821.0000
'36390," 강진군",'0,"계",'050,"5 - 9세",2020,1036.5000
'36390," 강진군",'0,"계",'070,"10 - 14세",2020,1193.0000
'36390," 강진군",'0,"계",'100,"15 - 19세",2020,1400.0000
'36390," 강진군",'0,"계",'120,"20 - 24세",2020,1614.5000
'36390," 강진군",'0,"계",'130,"25 - 29세",2020,1298.5000
'36390," 강진군",'0,"계",'150,"30 - 34세",2020,1120.0000
'36390," 강진군",'0,"계",'160,"35 - 39세",2020,1412.0000
'36390," 강진군",'0,"계",'180,"40 - 44세",2020,1590.5000
'36390," 강진군",'0,"계",'190,"45 - 49세",2020,2197.0000
'36390," 강진군",'0,"계",'210,"50 - 54세",2020,2550.5000
'36390," 강진군",'0,"계",'230,"55 - 59세",2020,3137.5000
'36390," 강진군",'0,"계",'260,"60 - 64세",2020,3397.5000
'36390," 강진군",'0,"계",'280,"65 - 69세",2020,2641.5000
'36390," 강진군",'0,"계",'310,"70 - 74세",2020,2668.5000
'36390," 강진군",'0,"계",'330,"75 - 79세",2020,2598.5000
'36390," 강진군",'0,"계",'340,"80세 이상",2020,3970.5000
'36390," 강진군",'0,"계",'360,"80 - 84세",2020,2326.5000
'36390," 강진군",'0,"계",'370,"85세 이상",2020,1644.0000
'36390," 강진군",'0,"계",'380,"85 - 89세",2020,1161.5000
'36390," 강진군",'0,"계",'410,"90 - 94세",2020,402.5000
'36390," 강진군",'0,"계",'430,"95 - 99세",2020,73.5000
'36390," 강진군",'0,"계",'440,"100세 이상",2020,6.5000
'36390," 강진군",'1,"남자",'000,"계",2020,16711.0000
'36390," 강진군",'1,"남자",'020,"0 - 4세",2020,392.5000
'36390," 강진군",'1,"남자",'050,"5 - 9세",2020,533.0000
'36390," 강진군",'1,"남자",'070,"10 - 14세",2020,607.0000
'36390," 강진군",'1,"남자",'100,"15 - 19세",2020,721.0000
'36390," 강진군",'1,"남자",'120,"20 - 24세",2020,904.5000
'36390," 강진군",'1,"남자",'130,"25 - 29세",2020,719.0000
'36390," 강진군",'1,"남자",'150,"30 - 34세",2020,562.0000
'36390," 강진군",'1,"남자",'160,"35 - 39세",2020,735.0000
'36390," 강진군",'1,"남자",'180,"40 - 44세",2020,875.5000
'36390," 강진군",'1,"남자",'190,"45 - 49세",2020,1242.0000
'36390," 강진군",'1,"남자",'210,"50 - 54세",2020,1427.5000
'36390," 강진군",'1,"남자",'230,"55 - 59세",2020,1620.5000
'36390," 강진군",'1,"남자",'260,"60 - 64세",2020,1730.0000
'36390," 강진군",'1,"남자",'280,"65 - 69세",2020,1275.0000
'36390," 강진군",'1,"남자",'310,"70 - 74세",2020,1203.5000
'36390," 강진군",'1,"남자",'330,"75 - 79세",2020,1022.0000
'36390," 강진군",'1,"남자",'340,"80세 이상",2020,1141.0000
'36390," 강진군",'1,"남자",'360,"80 - 84세",2020,776.0000
'36390," 강진군",'1,"남자",'370,"85세 이상",2020,365.0000
'36390," 강진군",'1,"남자",'380,"85 - 89세",2020,275.0000
'36390," 강진군",'1,"남자",'410,"90 - 94세",2020,73.5000
'36390," 강진군",'1,"남자",'430,"95 - 99세",2020,15.5000
'36390," 강진군",'1,"남자",'440,"100세 이상",2020,1.0000
'36390," 강진군",'2,"여자",'000,"계",2020,17936.5000
'36390," 강진군",'2,"여자",'020,"0 - 4세",2020,428.5000
'36390," 강진군",'2,"여자",'050,"5 - 9세",2020,503.5000
'36390," 강진군",'2,"여자",'070,"10 - 14세",2020,586.0000
'36390," 강진군",'2,"여자",'100,"15 - 19세",2020,679.0000
'36390," 강진군",'2,"여자",'120,"20 - 24세",2020,710.0000
'36390," 강진군",'2,"여자",'130,"25 - 29세",2020,579.5000
'36390," 강진군",'2,"여자",'150,"30 - 34세",2020,558.0000
'36390," 강진군",'2,"여자",'160,"35 - 39세",2020,677.0000
'36390," 강진군",'2,"여자",'180,"40 - 44세",2020,715.0000
'36390," 강진군",'2,"여자",'190,"45 - 49세",2020,955.0000
'36390," 강진군",'2,"여자",'210,"50 - 54세",2020,1123.0000
'36390," 강진군",'2,"여자",'230,"55 - 59세",2020,1517.0000
'36390," 강진군",'2,"여자",'260,"60 - 64세",2020,1667.5000
'36390," 강진군",'2,"여자",'280,"65 - 69세",2020,1366.5000
'36390," 강진군",'2,"여자",'310,"70 - 74세",2020,1465.0000
'36390," 강진군",'2,"여자",'330,"75 - 79세",2020,1576.5000
'36390," 강진군",'2,"여자",'340,"80세 이상",2020,2829.5000
'36390," 강진군",'2,"여자",'360,"80 - 84세",2020,1550.5000
'36390," 강진군",'2,"여자",'370,"85세 이상",2020,1279.0000
'36390," 강진군",'2,"여자",'380,"85 - 89세",2020,886.5000
'36390," 강진군",'2,"여자",'410,"90 - 94세",2020,329.0000
'36390," 강진군",'2,"여자",'430,"95 - 99세",2020,58.0000
'36390," 강진군",'2,"여자",'440,"100세 이상",2020,5.5000
'36400," 해남군",'0,"계",'000,"계",2020,68999.5000
'36400," 해남군",'0,"계",'020,"0 - 4세",2020,2062.5000
'36400," 해남군",'0,"계",'050,"5 - 9세",2020,2134.5000
'36400," 해남군",'0,"계",'070,"10 - 14세",2020,2468.5000
'36400," 해남군",'0,"계",'100,"15 - 19세",2020,2963.5000
'36400," 해남군",'0,"계",'120,"20 - 24세",2020,3204.0000
'36400," 해남군",'0,"계",'130,"25 - 29세",2020,2427.0000
'36400," 해남군",'0,"계",'150,"30 - 34세",2020,2298.0000
'36400," 해남군",'0,"계",'160,"35 - 39세",2020,2977.5000
'36400," 해남군",'0,"계",'180,"40 - 44세",2020,3560.0000
'36400," 해남군",'0,"계",'190,"45 - 49세",2020,4573.5000
'36400," 해남군",'0,"계",'210,"50 - 54세",2020,5382.5000
'36400," 해남군",'0,"계",'230,"55 - 59세",2020,6258.0000
'36400," 해남군",'0,"계",'260,"60 - 64세",2020,6745.5000
'36400," 해남군",'0,"계",'280,"65 - 69세",2020,5258.5000
'36400," 해남군",'0,"계",'310,"70 - 74세",2020,5087.5000
'36400," 해남군",'0,"계",'330,"75 - 79세",2020,5000.5000
'36400," 해남군",'0,"계",'340,"80세 이상",2020,6598.0000
'36400," 해남군",'0,"계",'360,"80 - 84세",2020,3911.0000
'36400," 해남군",'0,"계",'370,"85세 이상",2020,2687.0000
'36400," 해남군",'0,"계",'380,"85 - 89세",2020,1898.0000
'36400," 해남군",'0,"계",'410,"90 - 94세",2020,620.5000
'36400," 해남군",'0,"계",'430,"95 - 99세",2020,149.0000
'36400," 해남군",'0,"계",'440,"100세 이상",2020,19.5000
'36400," 해남군",'1,"남자",'000,"계",2020,34053.0000
'36400," 해남군",'1,"남자",'020,"0 - 4세",2020,1076.5000
'36400," 해남군",'1,"남자",'050,"5 - 9세",2020,1037.0000
'36400," 해남군",'1,"남자",'070,"10 - 14세",2020,1273.5000
'36400," 해남군",'1,"남자",'100,"15 - 19세",2020,1550.5000
'36400," 해남군",'1,"남자",'120,"20 - 24세",2020,1790.0000
'36400," 해남군",'1,"남자",'130,"25 - 29세",2020,1343.0000
'36400," 해남군",'1,"남자",'150,"30 - 34세",2020,1185.5000
'36400," 해남군",'1,"남자",'160,"35 - 39세",2020,1544.0000
'36400," 해남군",'1,"남자",'180,"40 - 44세",2020,1977.5000
'36400," 해남군",'1,"남자",'190,"45 - 49세",2020,2647.0000
'36400," 해남군",'1,"남자",'210,"50 - 54세",2020,3036.0000
'36400," 해남군",'1,"남자",'230,"55 - 59세",2020,3382.0000
'36400," 해남군",'1,"남자",'260,"60 - 64세",2020,3441.5000
'36400," 해남군",'1,"남자",'280,"65 - 69세",2020,2511.5000
