index,송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,운송장_건수
29063,1165000032005200,5013000585036400,음료,4
29064,5013000731079400,4615000870040400,농산물,7
29065,1120000013025200,5011000172058100,게임기/타이틀,3
29066,5011000437099200,2635000039084200,농산물,3
29067,5013000056001300,1141000014081400,농산물,3
29068,5011000450085400,1126000008095400,수산,4
29069,1121500003097400,5011000212019400,기타패션의류,3
29070,5011000316024300,3111000019065300,수산,3
29071,4613000315077200,5011000219023100,농산물,3
29072,5011000212018400,2817000003020300,수산,3
29073,5013000610049100,4128500038019100,농산물,3
29074,5013000637036200,2641000003028400,농산물,3
29075,1129000010026200,5013000777068300,기타식품,3
29076,5011000078068400,1123000012029100,농산물,7
29077,4148000690015300,5013000952009300,문화컨텐츠,3
29078,5013000731055200,4122000328040200,농산물,5
29079,5011000437099200,4136000077053400,농산물,4
29080,5013000622057100,1165000018049300,농산물,3
29081,5011000437099200,1120000004017100,농산물,9
29082,5011000078068400,3611000297056400,농산물,3
29083,5011001054058100,1168000028010400,농산물,3
29084,5011000078068400,4119500004097300,농산물,4
29085,5011000175041200,1135000031080300,음료,10
29086,5013000043045200,2641000045043400,농산물,3
29087,5011001060063300,4673000248065100,농산물,9
29088,5011000199044400,4148000622059300,농산물,3
29089,4141000031030100,5011000429017300,주방용품,5
29090,4157000306018300,5011000315048100,생활용품,4
29091,5013000610049100,4136000407094400,농산물,3
29092,5011000375010100,1156000018007300,음료,3
29093,2723000088054300,5013000581072200,음료,4
29094,5011000595017300,4137000043028100,음반,4
29095,5013000616064300,4127300016016400,농산물,5
29096,5011001054058100,4157000246099300,농산물,6
29097,4127300065073100,5011000139007400,상의,10
29098,4148000699072200,5011000372079400,건강식품,3
29099,5011000595017300,4131000019027200,음반,3
29100,4148000690015300,5011000315047200,문화컨텐츠,3
29101,5013000565050400,4141000018010200,농산물,4
29102,5011000078068400,1135000021063300,농산물,3
29103,5011001076050400,4145000019023400,음료,3
29104,5011000424078200,4611000027065100,농산물,3
29105,5011001054058100,4311300030044100,농산물,3
29106,5011000078068400,1171000022017400,농산물,4
29107,5013000731055200,1130500020098300,농산물,3
29108,2915500003038300,5013000823098300,상의,3
29109,4136000137074100,5011000264025100,가공식품,12
29110,5011001108036200,4215000376093300,농산물,6
29111,5011000078068400,4111100031040300,농산물,6
29112,5011000215057200,2820000007014300,농산물,3
29113,5011000968069300,4812300029011100,농산물,3
29114,5011001027014300,4713000861004100,농산물,4
29115,4148000699072200,5011000317069100,문화컨텐츠,4
29116,5013000359097100,4812300015025300,농산물,4
29117,3023000012008100,5011000315073300,건강용품,5
29118,5011000685067100,4111300010050100,농산물,3
29119,5013000731055200,4136000245006400,농산물,5
29120,5011000315016300,4136000210094200,가공식품,3
29121,5011000767060300,2729000044025200,과자,3
29122,5011000435012100,2917000030091200,농산물,5
29123,5013000732073300,2635000008052200,농산물,3
29124,1165000014095200,5011000372010300,문화컨텐츠,3
29125,5013000731055200,4420000355005200,농산물,3
29126,5013000765096400,4882000380055300,농산물,3
29127,5011001095044400,4119500010037100,농산물,3
29128,5013000813054200,4119500011095300,농산물,3
29129,5011000324030400,4121000007042200,농산물,4
29130,5013000619085200,2820000042073100,농산물,4
29131,5011000078068400,4146500025055400,농산물,4
29132,5011000137030100,1174000011099300,농산물,4
29133,5011000078068400,4128700011096100,농산물,5
29134,5013000818051200,2644000147083300,농산물,5
29135,5013000617099100,4143000005040200,농산물,23
29136,5013000930047300,4127300012078300,농산물,3
29137,4420000054076100,5011000373004300,기타디지털/가전,4
29138,5013000354052200,4311300039019400,농산물,4
29139,5011000437099200,2635000055010400,농산물,4
29140,5011000685067100,2714000177045200,농산물,3
29141,4213000245090400,5011000594034200,음료,6
29142,5013000044016100,4183000347064400,농산물,13
29143,5011000542065100,4315000260052400,생활가전,3
29144,1153000017005200,5013000900006100,건강식품,6
29145,4148000690015300,5011000373005300,문화컨텐츠,3
29146,4374000113098100,5013000731079400,농산물,15
29147,5011000078068400,4161000277071200,농산물,3
29148,5011000078068400,1120000006059100,농산물,3
29149,5011000373086200,1123000014032300,음료,6
29150,4148000690043300,5013000823066200,문화컨텐츠,3
29151,4148000699072200,5011000526096300,음반,4
29152,5013000735022300,4150000151063300,농산물,4
29153,5013000906012100,4111300032038200,농산물,3
29154,5013000732025400,4139000011049400,농산물,6
29155,4146100126009100,5011000313089200,음료,3
29156,5013000367057200,2620000003083300,농산물,3
29157,5011000078068400,4128100155009200,농산물,3
29158,4121000005039300,5013000033064100,문구/사무용품,4
29159,5011000078068400,4421000206040200,농산물,3
29160,5013000731055200,2635000057012200,농산물,7
29161,5011000582024300,1123000008021300,농산물,7
29162,4579000177091200,5011000429017100,축산,3
29163,1132000013035200,5011000266048100,다이어트식품,3
29164,5011000078068400,4159000298082100,농산물,3
29165,5011000319089200,4161000246041100,농산물,4
29166,5013000610049100,4127300010047300,농산물,3
29167,5011000213090100,3011000073079200,농산물,3
29168,5011000078068400,2635000040061300,농산물,5
29169,4128500028049400,5011000373021200,가공식품,3
29170,4148000690047300,5011000169084300,문화컨텐츠,3
29171,5011000078068400,4117300017048400,농산물,4
29172,5013000232098200,3171000341039100,농산물,50
29173,5011000379006400,4146500024048100,농산물,3
29174,5011000543088200,1159000008044200,음료,5
29175,5011000324067400,2617000007060100,음료,4
29176,4148000699072200,5013000684032200,음반,4
29177,5013000616057100,4313000639046200,농산물,3
29178,5011000263065100,5011000263044100,가공식품,3
29179,4150000196034300,5011000142013200,다이어트식품,3
29180,5013000610049100,2644000164024300,농산물,3
29181,5013000610049100,4825000337087100,농산물,3
29182,5013000610049100,4119500011059200,농산물,3
29183,4163000090096100,5011000368009200,상의,3
29184,4377000238011300,5011000422060200,기저귀/물티슈,3
29185,5013000622057100,4415000233089400,농산물,3
29186,5013000854017300,4167000182085100,농산물,3
29187,5011000078068400,4127300012062300,농산물,3
29188,5011000685067100,4127100046065400,농산물,3
29189,1165000016012100,5011000372035400,수납가구,3
29190,5013000765096400,1150000041093200,농산물,3
29191,5011000078068400,2638000017045100,농산물,4
29192,4159000429094300,5013000055088200,음료,6
29193,5011000078068400,2826000041085200,농산물,3
29194,5011000230014200,4155000157061100,농산물,5
29195,5013000731055200,3111000035063400,농산물,4
29196,5011000479028100,1123000009100100,농산물,5
29197,5011000373045100,1168000018017400,음료,3
29198,5011000078068400,4580000056091100,농산물,8
29199,5013000610049100,4219000145023100,농산물,4
29200,5013000731055200,4371000281024100,농산물,3
29201,5011000078068400,1129000013051300,농산물,3
29202,5013000740006400,4311100057039200,농산물,6
29203,5013000693011400,2632000034060300,기타식품,5
29204,5011000137030100,4421000320012100,농산물,3
29205,5013000610049100,3611000318041400,농산물,3
29206,5011000723034100,1171000025005100,농산물,6
29207,4128500028049400,5011000082078400,건강식품,3
29208,5013000731055200,4831000310094100,농산물,3
29209,5013000273029400,2818500008098300,농산물,3
29210,5013000825037400,4146500023049100,농산물,3
29211,5013000821028200,1111000023028400,농산물,3
29212,5011000685067100,1168000016031300,농산물,3
29213,5011000968068300,2920000091055100,농산물,6
29214,2644000098076300,5013000678007400,생활용품,3
29215,5013000610049100,1135000019086400,농산물,3
29216,5013000871060100,1168000013078200,농산물,8
29217,5011000137030100,1141000012036200,농산물,3
29218,5011000685067100,4137000022042300,농산물,3
29219,4311100012003100,5011000168086300,음료,6
29220,5011000137030100,4683000431056200,농산물,3
29221,5013000814013400,4159000333012200,농산물,3
29222,4148000699072200,5013000635005300,문화컨텐츠,5
29223,5011000078068400,4159000299018300,농산물,4
29224,4161000402022400,5011000372063100,냉동/간편조리식품,3
29225,5011000768090400,4136000358024300,건강식품,3
29226,5011000137030100,1144000003093400,농산물,3
29227,4420000529077100,5011000854062400,음료,5
29228,4148000690015300,5013000634099200,문화컨텐츠,3
29229,5011000595017300,1144000003011400,음반,8
29230,1174000014083100,5011000427079100,기타식품,5
29231,5011000137030100,4413100080004200,농산물,3
29232,5011000078068400,4113500047088200,농산물,3
29233,5011000078068400,1171000019080100,농산물,3
29234,1144000013012400,5011000373066400,음료,3
29235,5013000608075200,4139000068075100,농산물,16
29236,5011000722006300,4150000142095300,농산물,3
29237,4725000639074300,5013000861066100,냉동/간편조리식품,5
29238,5011000137030100,4827000476043200,농산물,3
29239,5011000078068400,4613000314065400,농산물,3
29240,1129000014045300,5011000213075400,상의,3
29241,4211000650079200,5011000437052400,축산,4
29242,5013000930047300,4119900006052300,농산물,3
29243,4129000005098300,5011000168073400,가공식품,4
29244,5011000266085100,4711100137014100,과자,6
29245,5013000777063100,4111100034023400,농산물,4
29246,5013000354052200,2729000040005200,농산물,3
29247,5013000731055200,1174000016012100,농산물,5
29248,4683000077080400,5011000529050100,농산물,3
29249,5013000735022300,1165000023003400,농산물,3
29250,5011000078068400,2632000033005200,농산물,4
29251,2826000137022400,5011000372019100,기타디지털/가전,3
29252,5013000731055200,4611000031018100,농산물,3
29253,4159000429094300,5011000485008300,가공식품,5
29254,5011000595017300,1132000015080300,음반,3
29255,5013000692037200,2671000044086300,농산물,3
29256,4146100164039300,5011000315062200,스킨케어,5
29257,5013000740006400,2729000021085200,농산물,3
29258,5011000078068400,4127100026034200,농산물,3
29259,5011000375010100,1111000022067100,음료,5
29260,5011000078068400,2729000046025300,농산물,3
29261,5013000610049100,4148000629010400,농산물,4
29262,5011000078068400,4159000215020200,농산물,3
29263,4413100047002300,5011000246004400,기타화장품/미용,4
29264,5013000946025300,1135000008009300,수산,3
29265,4514000248090300,5011000217037400,위생/건강용품,3
29266,5013000354052200,1168000013073300,농산물,7
29267,5011000137030100,4283000137066200,농산물,4
29268,4148000690015300,5011000091020300,문화컨텐츠,9
29269,5011000374034200,4413300189066200,농산물,5
29270,5013000777063100,4690000197020200,농산물,4
29271,5011000078068400,4514000435026400,농산물,3
29272,5011000137030100,3011000053045300,농산물,12
29273,5013000610049100,2823700015019200,농산물,3
29274,4155000480010200,5013000867011400,취미용품,7
29275,5013000622057100,4413300199099200,농산물,9
29276,5011000078068400,4215000349015400,농산물,3
29277,5013000821028200,1114000002013300,농산물,3
29278,4127300022051100,5013000866016300,위생/건강용품,6
29279,1117000009037100,5011000112013400,기타디지털/가전,3
29280,5013000765096400,2671000095050100,농산물,3
29281,5011000258010400,2914000030053300,수산,3
29282,4148000699072200,5011000371039300,반려동물,18
29283,5013000777063100,2823700008060200,농산물,3
29284,4623000417054300,5011000366017200,문화컨텐츠,4
29285,4161000402022400,5011000263049300,가공식품,3
29286,5013000524039300,4128500033038300,농산물,5
29287,5011000137030100,4418000452052100,농산물,3
29288,4137000004003200,5013000365066300,공구,4
29289,5013000367046200,2917000097049100,농산물,6
29290,5013000759078100,1121500006065100,농산물,3
29291,5013000818021200,4513000186084400,과자,4
29292,5011000437099200,4817000451081400,농산물,3
29293,5011000525070400,4884000205071100,농산물,3
29294,5013000858004300,4111700004076100,농산물,3
29295,5013000731055200,4111100034085100,농산물,3
29296,5013000731055200,2620000006057200,농산물,4
29297,5013000354052200,2641000037029100,농산물,4
29298,5011000137030100,4413300186012400,농산물,9
29299,4146100061045100,5011000819078100,상의,3
29300,5011000429098400,1123000008078300,가공식품,3
29301,5011000572084100,4119700012028200,농산물,4
29302,5013000821028200,2817000009068400,농산물,3
